,date,nse_type,name,ltp,change,volume,buy_price,sell_price,buy_qty,sell_qty,Open,Prev Close
200,20-Oct-2021,NIFTY Midcap 100,Prestige Estate,433.60,-1.62,"937,570",0.00,433.60,0,439,440.95,440.75
201,20-Oct-2021,NIFTY Midcap 100,RBL Bank,188.95,-0.66,"5,248,726",188.95,0.00,"1,301",0,191.20,190.20
202,20-Oct-2021,NIFTY Midcap 100,REC,153.60,-2.41,"4,680,365",153.60,0.00,268,0,155.60,157.40
203,20-Oct-2021,NIFTY Midcap 100,Sanofi India,"8,119.90",0.66,"14,798",0.00,"8,119.90",0,25,"8,136.50","8,066.30"
204,20-Oct-2021,NIFTY Midcap 100,Shriram Trans,"1,438.70",0.79,"2,012,398","1,438.70",0.00,678,0,"1,437.80","1,427.45"
205,20-Oct-2021,NIFTY Midcap 100,SRF,"2,209.10",-4.27,"1,691,384","2,209.10",0.00,844,0,"2,301.00","2,307.65"
206,20-Oct-2021,NIFTY Midcap 100,SAIL,119.45,-2.81,"34,047,612",119.45,0.00,"16,237",0,122.70,122.90
207,20-Oct-2021,NIFTY Midcap 100,Sun TV Network,543.10,-0.99,"1,349,424",543.10,0.00,"1,032",0,547.95,548.55
208,20-Oct-2021,NIFTY Midcap 100,Syngene Intl,605.95,-0.7,"559,347",605.95,0.00,786,0,609.95,610.20
209,20-Oct-2021,NIFTY Midcap 100,Tata Chemicals,"1,033.85",-4.26,"4,962,360",0.00,"1,033.85",0,12,"1,080.80","1,079.90"
210,20-Oct-2021,NIFTY Midcap 100,Tata Elxsi,"6,178.85",-1.76,"226,705","6,178.85",0.00,447,0,"6,318.00","6,289.35"
211,20-Oct-2021,NIFTY Midcap 100,Tata Power,230.35,0.26,"219,286,012",230.35,0.00,"71,437",0,225.00,229.75
212,20-Oct-2021,NIFTY Midcap 100,Ramco Cements,985.70,0.23,"517,071",0.00,985.70,0,248,978.00,983.45
213,20-Oct-2021,NIFTY Midcap 100,Torrent Power,498.30,-2.5,"1,002,255",498.30,0.00,112,0,511.30,511.10
214,20-Oct-2021,NIFTY Midcap 100,Trent,"1,111.40",-0.47,"574,423",0.00,"1,111.40",0,"1,162","1,116.65","1,116.65"
215,20-Oct-2021,NIFTY Midcap 100,TVS Motor,579.30,-0.68,"1,094,973",579.30,0.00,272,0,581.00,583.25
216,20-Oct-2021,NIFTY Midcap 100,Union Bank,47.70,5.07,"57,112,542",47.70,0.00,"61,664",0,45.20,45.40
217,20-Oct-2021,NIFTY Midcap 100,V-Guard Ind,248.45,-3.27,"723,753",248.45,0.00,"1,926",0,255.00,256.85
218,20-Oct-2021,NIFTY Midcap 100,Varun Beverages,850.65,-5.97,"961,208",850.65,0.00,123,0,906.95,904.65
219,20-Oct-2021,NIFTY Midcap 100,Vodafone Idea,10.60,6.0,"416,526,281",10.60,0.00,"1,227,940",0,10.00,10.00
220,20-Oct-2021,NIFTY Midcap 100,Voltas,"1,247.60",-4.44,"1,278,748",0.00,"1,247.60",0,768,"1,300.00","1,305.50"
221,20-Oct-2021,NIFTY Midcap 100,Whirlpool,"2,309.05",0.36,"98,812","2,309.05",0.00,2,0,"2,317.55","2,300.85"
222,20-Oct-2021,NIFTY Midcap 100,Zee Entertain,320.05,3.51,"37,524,512",320.05,0.00,"719,341",0,311.00,309.20
223,20-Oct-2021,NIFTY NEXT 50,Abbott India,"20,686.10",0.55,"43,185","20,686.10",0.00,2,0,"20,639.00","20,573.75"
224,20-Oct-2021,NIFTY NEXT 50,ACC,"2,263.60",0.93,"3,817,624",0.00,"2,263.60",0,649,"2,289.00","2,242.75"
225,20-Oct-2021,NIFTY NEXT 50,Adani Enterpris,"1,589.70",1.29,"2,768,997","1,589.70",0.00,14,0,"1,574.00","1,569.45"
226,20-Oct-2021,NIFTY NEXT 50,Adani Green Ene,"1,179.15",-0.19,"241,623","1,179.15",0.00,50,0,"1,195.00","1,181.35"
227,20-Oct-2021,NIFTY NEXT 50,Adani Trans,"1,710.20",-2.0,"70,059","1,710.20",0.00,1,0,"1,700.00","1,745.05"
228,20-Oct-2021,NIFTY NEXT 50,Alkem Lab,"3,824.10",-0.47,"143,233","3,824.10",0.00,30,0,"3,790.00","3,842.15"
229,20-Oct-2021,NIFTY NEXT 50,Ambuja Cements,392.75,0.87,"5,245,333",392.75,0.00,831,0,391.00,389.35
230,20-Oct-2021,NIFTY NEXT 50,Apollo Hospital,"4,146.75",-3.59,"510,321","4,146.75",0.00,59,0,"4,301.05","4,301.05"
231,20-Oct-2021,NIFTY NEXT 50,Aurobindo Pharm,701.70,-1.52,"2,049,982",0.00,701.70,0,216,713.00,712.55
232,20-Oct-2021,NIFTY NEXT 50,Avenue Supermar,"4,596.40",-3.33,"1,677,557","4,596.40",0.00,"12,434",0,"4,789.00","4,754.55"
233,20-Oct-2021,NIFTY NEXT 50,Bajaj Holdings,"4,783.80",-0.45,"21,788",0.00,"4,783.80",0,5,"4,810.00","4,805.60"
234,20-Oct-2021,NIFTY NEXT 50,Bandhan Bank,316.60,0.25,"5,166,167",316.60,0.00,49,0,316.00,315.80
235,20-Oct-2021,NIFTY NEXT 50,Berger Paints,799.60,-2.93,"964,721",799.60,0.00,47,0,823.00,823.75
236,20-Oct-2021,NIFTY NEXT 50,Biocon,341.75,-0.77,"1,610,459",0.00,341.75,0,"5,173",344.45,344.40
237,20-Oct-2021,NIFTY NEXT 50,Bosch,"17,145.30",-0.66,"33,419","17,145.30",0.00,8,0,"17,260.00","17,258.40"
238,20-Oct-2021,NIFTY NEXT 50,Cadila Health,517.20,-1.88,"1,159,491",517.20,0.00,20,0,526.10,527.10
239,20-Oct-2021,NIFTY NEXT 50,Colgate,"1,613.60",-1.37,"436,745","1,613.60",0.00,245,0,"1,637.05","1,636.05"
240,20-Oct-2021,NIFTY NEXT 50,Dabur India,592.65,-2.08,"2,784,702",592.65,0.00,412,0,607.00,605.25
241,20-Oct-2021,NIFTY NEXT 50,DLF,412.95,-0.36,"9,537,787",412.95,0.00,850,0,416.90,414.45
242,20-Oct-2021,NIFTY NEXT 50,GAIL,151.60,-2.66,"8,527,474",151.60,0.00,"4,279",0,155.00,155.75
243,20-Oct-2021,NIFTY NEXT 50,Gland,"3,543.10",-5.2,"201,532","3,543.10",0.00,425,0,"3,737.00","3,737.30"
244,20-Oct-2021,NIFTY NEXT 50,Godrej Consumer,992.40,-1.53,"992,533",992.40,0.00,482,0,"1,015.20","1,007.85"
245,20-Oct-2021,NIFTY NEXT 50,Havells India,"1,406.70",-1.2,"1,193,058","1,406.70",0.00,299,0,"1,430.00","1,423.80"
246,20-Oct-2021,NIFTY NEXT 50,HDFC AMC,"2,860.60",-1.52,"302,847",0.00,"2,860.60",0,61,"2,900.00","2,904.65"
247,20-Oct-2021,NIFTY NEXT 50,HPCL,317.30,-1.89,"5,619,163",317.30,0.00,"5,501",0,325.50,323.40
248,20-Oct-2021,NIFTY NEXT 50,ICICI Lombard,"1,504.40",-1.62,"844,842","1,504.40",0.00,56,0,"1,532.00","1,529.20"
249,20-Oct-2021,NIFTY NEXT 50,ICICI Prudentia,631.75,-4.24,"4,806,465",631.75,0.00,493,0,653.00,659.70
250,20-Oct-2021,NIFTY NEXT 50,IGL,499.05,-1.3,"2,509,238",499.05,0.00,"4,038",0,506.00,505.60
251,20-Oct-2021,NIFTY NEXT 50,INDUS TOWERS,303.00,2.73,"18,376,360",303.00,0.00,630,0,295.30,294.95
252,20-Oct-2021,NIFTY NEXT 50,Info Edge,"6,917.00",-0.21,"506,746","6,917.00",0.00,7,0,"6,979.80","6,931.55"
253,20-Oct-2021,NIFTY NEXT 50,Interglobe Avi,"2,011.95",-0.23,"682,880","2,011.95",0.00,70,0,"2,022.00","2,016.55"
254,20-Oct-2021,NIFTY NEXT 50,Jubilant Food,"3,965.20",-8.45,"2,806,519","3,965.20",0.00,271,0,"4,340.00","4,331.15"
255,20-Oct-2021,NIFTY NEXT 50,L&T Infotech,"6,940.15",1.24,"1,863,489",0.00,"6,940.15",0,"1,926","6,806.00","6,855.15"
256,20-Oct-2021,NIFTY NEXT 50,Lupin,929.65,-0.93,"1,305,385",0.00,929.65,0,36,938.40,938.40
257,20-Oct-2021,NIFTY NEXT 50,Marico,560.85,-2.34,"1,227,089",560.85,0.00,28,0,575.95,574.30
258,20-Oct-2021,NIFTY NEXT 50,MRF,"82,516.55",-0.6,"28,021",0.00,"82,516.55",0,1,"83,150.00","83,013.20"
259,20-Oct-2021,NIFTY NEXT 50,Muthoot Finance,"1,533.25",-1.23,"671,846",0.00,"1,533.25",0,773,"1,547.00","1,552.40"
260,20-Oct-2021,NIFTY NEXT 50,NMDC,149.15,-2.1,"12,128,714",149.15,0.00,"2,244",0,152.50,152.35
261,20-Oct-2021,NIFTY NEXT 50,Petronet LNG,230.95,0.09,"5,231,637",230.95,0.00,163,0,230.85,230.75
262,20-Oct-2021,NIFTY NEXT 50,Pidilite Ind,"2,417.50",-2.16,"289,981","2,417.50",0.00,94,0,"2,474.80","2,470.85"
263,20-Oct-2021,NIFTY NEXT 50,Piramal Enter,"2,662.10",-3.08,"659,611","2,662.10",0.00,682,0,"2,746.70","2,746.70"
264,20-Oct-2021,NIFTY NEXT 50,P and G,"14,318.00",1.94,"10,312","14,318.00",0.00,3,0,"14,100.00","14,045.35"
265,20-Oct-2021,NIFTY NEXT 50,PNB,43.10,-2.38,"115,424,264",43.10,0.00,"370,401",0,43.90,44.15
266,20-Oct-2021,NIFTY NEXT 50,SBI Card,"1,103.25",-0.94,"850,277","1,103.25",0.00,852,0,"1,111.00","1,113.75"
267,20-Oct-2021,NIFTY NEXT 50,Siemens,"2,210.70",-4.36,"291,025","2,210.70",0.00,917,0,"2,311.50","2,311.60"
268,20-Oct-2021,NIFTY NEXT 50,Torrent Pharma,"2,982.25",-2.95,"189,888",0.00,"2,982.25",0,79,"3,095.25","3,072.95"
269,20-Oct-2021,NIFTY NEXT 50,United Brewerie,"1,659.75",-0.74,"268,663",0.00,"1,659.75",0,169,"1,670.50","1,672.15"
270,20-Oct-2021,NIFTY NEXT 50,United Spirits,839.05,-2.13,"3,355,223",0.00,839.05,0,"1,130",859.00,857.30
271,20-Oct-2021,NIFTY NEXT 50,Vedanta,356.25,-3.99,"15,654,936",356.25,0.00,625,0,363.80,371.05
272,20-Oct-2021,NIFTY NEXT 50,Yes Bank,13.50,-0.74,"100,540,663",13.50,0.00,"625,909",0,13.60,13.60
273,20-Oct-2021,NIFTY 100,Abbott India,"20,686.10",0.55,"43,185","20,686.10",0.00,2,0,"20,639.00","20,573.75"
274,20-Oct-2021,NIFTY 100,ACC,"2,263.60",0.93,"3,817,624",0.00,"2,263.60",0,649,"2,289.00","2,242.75"
275,20-Oct-2021,NIFTY 100,Adani Enterpris,"1,589.70",1.29,"2,768,997","1,589.70",0.00,14,0,"1,574.00","1,569.45"
276,20-Oct-2021,NIFTY 100,Adani Green Ene,"1,179.15",-0.19,"241,623","1,179.15",0.00,50,0,"1,195.00","1,181.35"
277,20-Oct-2021,NIFTY 100,Adani Ports,794.90,0.33,"5,467,049",794.90,0.00,"5,028",0,792.00,792.25
278,20-Oct-2021,NIFTY 100,Adani Trans,"1,710.20",-2.0,"70,059","1,710.20",0.00,1,0,"1,700.00","1,745.05"
279,20-Oct-2021,NIFTY 100,Alkem Lab,"3,824.10",-0.47,"143,233","3,824.10",0.00,30,0,"3,790.00","3,842.15"
280,20-Oct-2021,NIFTY 100,Ambuja Cements,392.75,0.87,"5,245,333",392.75,0.00,831,0,391.00,389.35
281,20-Oct-2021,NIFTY 100,Apollo Hospital,"4,146.75",-3.59,"510,321","4,146.75",0.00,59,0,"4,301.05","4,301.05"
282,20-Oct-2021,NIFTY 100,Asian Paints,"3,169.60",-0.44,"1,205,540","3,169.60",0.00,374,0,"3,190.00","3,183.75"
283,20-Oct-2021,NIFTY 100,Aurobindo Pharm,701.70,-1.52,"2,049,982",0.00,701.70,0,216,713.00,712.55
284,20-Oct-2021,NIFTY 100,Avenue Supermar,"4,596.40",-3.33,"1,677,557","4,596.40",0.00,"12,434",0,"4,789.00","4,754.55"
285,20-Oct-2021,NIFTY 100,Axis Bank,804.80,0.39,"9,023,067",804.80,0.00,637,0,800.60,801.65
286,20-Oct-2021,NIFTY 100,Bajaj Auto,"3,848.65",-1.61,"321,450",0.00,"3,848.65",0,76,"3,903.75","3,911.55"
287,20-Oct-2021,NIFTY 100,Bajaj Finance,"7,761.35",0.28,"1,102,899","7,761.35",0.00,19,0,"7,741.00","7,739.30"
288,20-Oct-2021,NIFTY 100,Bajaj Finserv,"18,603.20",-2.48,"224,798","18,603.20",0.00,4,0,"19,063.00","19,076.55"
289,20-Oct-2021,NIFTY 100,Bajaj Holdings,"4,783.80",-0.45,"21,788",0.00,"4,783.80",0,5,"4,810.00","4,805.60"
290,20-Oct-2021,NIFTY 100,Bandhan Bank,316.60,0.25,"5,166,167",316.60,0.00,49,0,316.00,315.80
291,20-Oct-2021,NIFTY 100,Berger Paints,799.60,-2.93,"964,721",799.60,0.00,47,0,823.00,823.75
292,20-Oct-2021,NIFTY 100,BPCL,441.10,-2.64,"6,543,463",441.10,0.00,"4,643",0,452.00,453.05
293,20-Oct-2021,NIFTY 100,Bharti Airtel,708.45,4.02,"21,217,306",708.45,0.00,"1,803",0,683.40,681.10
294,20-Oct-2021,NIFTY 100,Biocon,341.75,-0.77,"1,610,459",0.00,341.75,0,"5,173",344.45,344.40
295,20-Oct-2021,NIFTY 100,Bosch,"17,145.30",-0.66,"33,419","17,145.30",0.00,8,0,"17,260.00","17,258.40"
296,20-Oct-2021,NIFTY 100,Britannia,"3,762.00",-0.89,"523,002",0.00,0.00,0,0,"3,800.00","3,795.90"
297,20-Oct-2021,NIFTY 100,Cadila Health,517.20,-1.88,"1,159,491",517.20,0.00,20,0,526.10,527.10
298,20-Oct-2021,NIFTY 100,Cipla,905.90,-0.03,"1,941,581",0.00,905.90,0,623,905.00,906.20
299,20-Oct-2021,NIFTY 100,Coal India,180.50,-2.17,"15,921,230",180.50,0.00,225,0,182.70,184.50
300,20-Oct-2021,NIFTY 100,Colgate,"1,613.60",-1.37,"436,745","1,613.60",0.00,245,0,"1,637.05","1,636.05"
301,20-Oct-2021,NIFTY 100,Dabur India,592.65,-2.08,"2,784,702",592.65,0.00,412,0,607.00,605.25
302,20-Oct-2021,NIFTY 100,Divis Labs,"5,116.40",-1.46,"623,004","5,116.40",0.00,95,0,"5,182.10","5,192.10"
303,20-Oct-2021,NIFTY 100,DLF,412.95,-0.36,"9,537,787",412.95,0.00,850,0,416.90,414.45
304,20-Oct-2021,NIFTY 100,Dr Reddys Labs,"4,753.90",-1.0,"316,097",0.00,"4,753.90",0,305,"4,801.05","4,801.80"
305,20-Oct-2021,NIFTY 100,Eicher Motors,"2,651.20",-1.94,"1,159,620","2,651.20",0.00,30,0,"2,705.00","2,703.70"
306,20-Oct-2021,NIFTY 100,GAIL,151.60,-2.66,"8,527,474",151.60,0.00,"4,279",0,155.00,155.75
307,20-Oct-2021,NIFTY 100,Gland,"3,543.10",-5.2,"201,532","3,543.10",0.00,425,0,"3,737.00","3,737.30"
308,20-Oct-2021,NIFTY 100,Godrej Consumer,992.40,-1.53,"992,533",992.40,0.00,482,0,"1,015.20","1,007.85"
309,20-Oct-2021,NIFTY 100,Grasim,"1,692.50",-1.48,"834,655","1,692.50",0.00,5,0,"1,710.10","1,717.90"
310,20-Oct-2021,NIFTY 100,Havells India,"1,406.70",-1.2,"1,193,058","1,406.70",0.00,299,0,"1,430.00","1,423.80"
311,20-Oct-2021,NIFTY 100,HCL Tech,"1,232.90",0.06,"8,222,562","1,232.90",0.00,"1,836",0,"1,239.00","1,232.10"
312,20-Oct-2021,NIFTY 100,HDFC AMC,"2,860.60",-1.52,"302,847",0.00,"2,860.60",0,61,"2,900.00","2,904.65"
313,20-Oct-2021,NIFTY 100,HDFC Bank,"1,673.85",-0.88,"5,454,284","1,673.85",0.00,43,0,"1,689.10","1,688.70"
314,20-Oct-2021,NIFTY 100,HDFC Life,703.40,0.09,"2,606,119",703.40,0.00,"1,008",0,703.40,702.80
315,20-Oct-2021,NIFTY 100,Hero Motocorp,"2,816.00",-2.09,"424,722",0.00,"2,816.00",0,19,"2,863.00","2,876.05"
316,20-Oct-2021,NIFTY 100,Hindalco,512.95,-3.9,"9,440,844",0.00,512.95,0,"10,578",531.00,533.75
317,20-Oct-2021,NIFTY 100,HPCL,317.30,-1.89,"5,619,163",317.30,0.00,"5,501",0,325.50,323.40
318,20-Oct-2021,NIFTY 100,HUL,"2,478.65",-2.68,"4,864,654","2,478.65",0.00,"1,749",0,"2,569.00","2,546.80"
319,20-Oct-2021,NIFTY 100,HDFC,"2,795.10",-0.98,"2,106,814","2,795.10",0.00,85,0,"2,833.00","2,822.90"
320,20-Oct-2021,NIFTY 100,ICICI Bank,745.85,-0.21,"12,762,996",745.85,0.00,"1,118",0,746.75,747.45
321,20-Oct-2021,NIFTY 100,ICICI Lombard,"1,504.40",-1.62,"844,842","1,504.40",0.00,56,0,"1,532.00","1,529.20"
322,20-Oct-2021,NIFTY 100,ICICI Prudentia,631.75,-4.24,"4,806,465",631.75,0.00,493,0,653.00,659.70
323,20-Oct-2021,NIFTY 100,IOC,130.55,-2.43,"10,755,221",130.55,0.00,"13,901",0,133.20,133.80
324,20-Oct-2021,NIFTY 100,IGL,499.05,-1.3,"2,509,238",499.05,0.00,"4,038",0,506.00,505.60
325,20-Oct-2021,NIFTY 100,INDUS TOWERS,303.00,2.73,"18,376,360",303.00,0.00,630,0,295.30,294.95
326,20-Oct-2021,NIFTY 100,IndusInd Bank,"1,201.70",0.64,"2,850,772","1,201.70",0.00,"1,410",0,"1,190.00","1,194.00"
327,20-Oct-2021,NIFTY 100,Info Edge,"6,917.00",-0.21,"506,746","6,917.00",0.00,7,0,"6,979.80","6,931.55"
328,20-Oct-2021,NIFTY 100,Infosys,"1,802.35",-1.09,"5,876,115","1,802.35",0.00,526,0,"1,829.40","1,822.15"
329,20-Oct-2021,NIFTY 100,Interglobe Avi,"2,011.95",-0.23,"682,880","2,011.95",0.00,70,0,"2,022.00","2,016.55"
330,20-Oct-2021,NIFTY 100,ITC,246.60,0.26,"47,822,165",246.60,0.00,"11,997",0,245.95,245.95
331,20-Oct-2021,NIFTY 100,JSW Steel,685.15,-0.93,"3,256,699",685.15,0.00,"1,229",0,692.00,691.55
332,20-Oct-2021,NIFTY 100,Jubilant Food,"3,965.20",-8.45,"2,806,519","3,965.20",0.00,271,0,"4,340.00","4,331.15"
333,20-Oct-2021,NIFTY 100,Kotak Mahindra,"2,015.45",-0.98,"1,794,893",0.00,"2,015.45",0,828,"2,042.00","2,035.35"
334,20-Oct-2021,NIFTY 100,Larsen,"1,806.70",-2.13,"3,295,376","1,806.70",0.00,960,0,"1,855.00","1,846.05"
335,20-Oct-2021,NIFTY 100,L&T Infotech,"6,940.15",1.24,"1,863,489",0.00,"6,940.15",0,"1,926","6,806.00","6,855.15"
336,20-Oct-2021,NIFTY 100,Lupin,929.65,-0.93,"1,305,385",0.00,929.65,0,36,938.40,938.40
337,20-Oct-2021,NIFTY 100,M&M,899.35,-1.98,"3,551,282",899.35,0.00,250,0,913.00,917.50
338,20-Oct-2021,NIFTY 100,Marico,560.85,-2.34,"1,227,089",560.85,0.00,28,0,575.95,574.30
339,20-Oct-2021,NIFTY 100,Maruti Suzuki,"7,590.75",-0.85,"488,082","7,590.75",0.00,172,0,"7,615.00","7,655.65"
340,20-Oct-2021,NIFTY 100,MRF,"82,516.55",-0.6,"28,021",0.00,"82,516.55",0,1,"83,150.00","83,013.20"
341,20-Oct-2021,NIFTY 100,Muthoot Finance,"1,533.25",-1.23,"671,846",0.00,"1,533.25",0,773,"1,547.00","1,552.40"
342,20-Oct-2021,NIFTY 100,Nestle,"19,277.65",-0.47,"217,769",0.00,"19,277.65",0,5,"19,300.00","19,368.45"
343,20-Oct-2021,NIFTY 100,NMDC,149.15,-2.1,"12,128,714",149.15,0.00,"2,244",0,152.50,152.35
344,20-Oct-2021,NIFTY 100,NTPC,146.25,-2.27,"16,129,487",146.25,0.00,"12,824",0,150.65,149.65
345,20-Oct-2021,NIFTY 100,ONGC,154.90,-2.33,"17,118,996",154.90,0.00,"5,680",0,159.25,158.60
346,20-Oct-2021,NIFTY 100,Petronet LNG,230.95,0.09,"5,231,637",230.95,0.00,163,0,230.85,230.75
347,20-Oct-2021,NIFTY 100,Pidilite Ind,"2,417.50",-2.16,"289,981","2,417.50",0.00,94,0,"2,474.80","2,470.85"
348,20-Oct-2021,NIFTY 100,Piramal Enter,"2,662.10",-3.08,"659,611","2,662.10",0.00,682,0,"2,746.70","2,746.70"
349,20-Oct-2021,NIFTY 100,Power Grid Corp,194.35,-2.16,"16,432,451",194.35,0.00,"4,699",0,200.00,198.65
350,20-Oct-2021,NIFTY 100,P and G,"14,318.00",1.94,"10,312","14,318.00",0.00,3,0,"14,100.00","14,045.35"
351,20-Oct-2021,NIFTY 100,PNB,43.10,-2.38,"115,424,264",43.10,0.00,"370,401",0,43.90,44.15
352,20-Oct-2021,NIFTY 100,Reliance,"2,700.40",-1.15,"5,865,926","2,700.40",0.00,"1,538",0,"2,742.75","2,731.85"
353,20-Oct-2021,NIFTY 100,SBI Card,"1,103.25",-0.94,"850,277","1,103.25",0.00,852,0,"1,111.00","1,113.75"
354,20-Oct-2021,NIFTY 100,SBI Life Insura,"1,168.75",-2.07,"2,063,277","1,168.75",0.00,341,0,"1,199.00","1,193.45"
355,20-Oct-2021,NIFTY 100,Shree Cements,"27,457.40",-0.86,"36,072","27,457.40",0.00,14,0,"27,699.00","27,696.80"
356,20-Oct-2021,NIFTY 100,Siemens,"2,210.70",-4.36,"291,025","2,210.70",0.00,917,0,"2,311.50","2,311.60"
357,20-Oct-2021,NIFTY 100,SBI,499.90,2.4,"34,080,545",499.90,0.00,"42,835",0,488.80,488.20
358,20-Oct-2021,NIFTY 100,Sun Pharma,814.90,-1.5,"2,089,252",814.90,0.00,12,0,825.05,827.35
359,20-Oct-2021,NIFTY 100,TCS,"3,608.85",-0.7,"2,933,693","3,608.85",0.00,77,0,"3,612.00","3,634.15"
360,20-Oct-2021,NIFTY 100,TATA Cons. Prod,826.95,-1.94,"1,535,158",826.95,0.00,182,0,841.00,843.30
361,20-Oct-2021,NIFTY 100,Tata Motors,486.90,1.04,"55,444,814",486.90,0.00,"76,306",0,481.80,481.90
362,20-Oct-2021,NIFTY 100,Tata Steel,"1,343.30",-1.73,"6,975,774","1,343.30",0.00,"2,509",0,"1,372.00","1,366.90"
363,20-Oct-2021,NIFTY 100,Tech Mahindra,"1,539.30",0.01,"5,159,270","1,539.30",0.00,402,0,"1,544.00","1,539.10"
364,20-Oct-2021,NIFTY 100,Titan Company,"2,411.40",-2.96,"2,868,983","2,411.40",0.00,279,0,"2,487.10","2,484.90"
365,20-Oct-2021,NIFTY 100,Torrent Pharma,"2,982.25",-2.95,"189,888",0.00,"2,982.25",0,79,"3,095.25","3,072.95"
366,20-Oct-2021,NIFTY 100,UltraTechCement,"7,129.60",-0.56,"703,897","7,129.60",0.00,87,0,"7,100.00","7,170.10"
367,20-Oct-2021,NIFTY 100,United Brewerie,"1,659.75",-0.74,"268,663",0.00,"1,659.75",0,169,"1,670.50","1,672.15"
368,20-Oct-2021,NIFTY 100,United Spirits,839.05,-2.13,"3,355,223",0.00,839.05,0,"1,130",859.00,857.30
369,20-Oct-2021,NIFTY 100,UPL,715.90,-2.43,"1,568,362",715.90,0.00,3,0,733.70,733.70
370,20-Oct-2021,NIFTY 100,Vedanta,356.25,-3.99,"15,654,936",356.25,0.00,625,0,363.80,371.05
371,20-Oct-2021,NIFTY 100,Wipro,701.95,-1.35,"8,054,391",701.95,0.00,"1,813",0,713.60,711.55
372,20-Oct-2021,NIFTY 100,Yes Bank,13.50,-0.74,"100,540,663",13.50,0.00,"625,909",0,13.60,13.60
373,20-Oct-2021,Nifty 200,Aarti Ind,"1,013.25",-8.07,"3,066,624","1,013.25",0.00,"5,529",0,"1,110.25","1,102.25"
374,20-Oct-2021,Nifty 200,Abbott India,"20,686.10",0.55,"43,185","20,686.10",0.00,2,0,"20,639.00","20,573.75"
375,20-Oct-2021,Nifty 200,ACC,"2,263.60",0.93,"3,817,624",0.00,"2,263.60",0,649,"2,289.00","2,242.75"
376,20-Oct-2021,Nifty 200,Adani Enterpris,"1,589.70",1.29,"2,768,997","1,589.70",0.00,14,0,"1,574.00","1,569.45"
377,20-Oct-2021,Nifty 200,Adani Green Ene,"1,179.15",-0.19,"241,623","1,179.15",0.00,50,0,"1,195.00","1,181.35"
378,20-Oct-2021,Nifty 200,Adani Ports,794.90,0.33,"5,467,049",794.90,0.00,"5,028",0,792.00,792.25
379,20-Oct-2021,Nifty 200,Adani Total Gas,"1,403.05",-1.26,"497,982",0.00,0.00,0,0,"1,430.30","1,421.00"
380,20-Oct-2021,Nifty 200,Adani Trans,"1,710.20",-2.0,"70,059","1,710.20",0.00,1,0,"1,700.00","1,745.05"
381,20-Oct-2021,Nifty 200,AB Capital,103.75,-2.4,"3,034,976",103.75,0.00,7,0,106.80,106.30
382,20-Oct-2021,Nifty 200,Aditya Birla F,252.50,-0.84,"3,565,713",0.00,252.50,0,"2,719",254.70,254.65
383,20-Oct-2021,Nifty 200,Ajanta Pharma,"2,216.25",2.51,"77,769","2,216.25",0.00,10,0,"2,165.00","2,161.95"
384,20-Oct-2021,Nifty 200,Alembic Pharma,776.70,-2.19,"280,780",0.00,776.70,0,335,791.00,794.10
385,20-Oct-2021,Nifty 200,Alkem Lab,"3,824.10",-0.47,"143,233","3,824.10",0.00,30,0,"3,790.00","3,842.15"
386,20-Oct-2021,Nifty 200,Amara Raja Batt,704.05,-0.68,"1,172,582",704.05,0.00,"1,866",0,708.95,708.85
387,20-Oct-2021,Nifty 200,Ambuja Cements,392.75,0.87,"5,245,333",392.75,0.00,831,0,391.00,389.35
388,20-Oct-2021,Nifty 200,Apollo Hospital,"4,146.75",-3.59,"510,321","4,146.75",0.00,59,0,"4,301.05","4,301.05"
389,20-Oct-2021,Nifty 200,Apollo Tyres,225.70,-2.67,"6,163,715",225.70,0.00,"1,530",0,232.30,231.90
390,20-Oct-2021,Nifty 200,Ashok Leyland,136.60,-2.18,"17,784,386",136.60,0.00,"2,632",0,139.75,139.65
391,20-Oct-2021,Nifty 200,Asian Paints,"3,169.60",-0.44,"1,205,540","3,169.60",0.00,374,0,"3,190.00","3,183.75"
392,20-Oct-2021,Nifty 200,AU Small Financ,"1,157.25",-2.12,"541,292",0.00,"1,157.25",0,154,"1,185.00","1,182.35"
393,20-Oct-2021,Nifty 200,Aurobindo Pharm,701.70,-1.52,"2,049,982",0.00,701.70,0,216,713.00,712.55
394,20-Oct-2021,Nifty 200,Avenue Supermar,"4,596.40",-3.33,"1,677,557","4,596.40",0.00,"12,434",0,"4,789.00","4,754.55"
395,20-Oct-2021,Nifty 200,Axis Bank,804.80,0.39,"9,023,067",804.80,0.00,637,0,800.60,801.65
396,20-Oct-2021,Nifty 200,Bajaj Auto,"3,848.65",-1.61,"321,450",0.00,"3,848.65",0,76,"3,903.75","3,911.55"
397,20-Oct-2021,Nifty 200,Bajaj Finance,"7,761.35",0.28,"1,102,899","7,761.35",0.00,19,0,"7,741.00","7,739.30"
398,20-Oct-2021,Nifty 200,Bajaj Finserv,"18,603.20",-2.48,"224,798","18,603.20",0.00,4,0,"19,063.00","19,076.55"
399,20-Oct-2021,Nifty 200,Bajaj Holdings,"4,783.80",-0.45,"21,788",0.00,"4,783.80",0,5,"4,810.00","4,805.60"
